transaction_id,user_id,upi_id,device_id,device_type,os_version,app,transaction_type,merchant,receiver_upi,amount,transaction_datetime,hour,day_of_week,location,login_attempts,time_spent_on_app,past_day_transactions,past_week_transactions,status,is_fraud
TR00000421,user_145,a7cbde5d@okaxis,device_361,iOS,17,WhatsApp Pay,Recharge,Myntra,,249.0,2025-06-07 23:20:56.492040,23,5,Location_1,1,242.42,2,7,SUCCESS,0
TR00003682,user_486,ce9fb2e9@oksbi,device_245,Android,13,Amazon Pay,Bill Payment,Airtel,,1070.75,2025-08-17 03:22:56.492040,3,6,Location_4,2,122.13,3,9,SUCCESS,0
TR00005751,user_400,0e03ad26@okaxis,device_359,Android,11,Amazon Pay,Bill Payment,Reliance Digital,,2211.47,2025-07-19 07:38:56.492040,7,5,Location_2,1,205.48,2,6,SUCCESS,0
TR00008805,user_1104,v673@oksbi,device_9150,iOS,16,Paytm,Bill Payment,Jio,,46225.22,2025-06-11 23:01:56.492040,23,2,Location_57,4,8.89,9,15,SUCCESS,1
TR00001273,user_592,72fc7694@yesbank,device_921,iOS,15,Amazon Pay,Recharge,Movie Tickets,,399.0,2025-09-02 09:57:56.492040,9,1,Location_5,1,262.08,0,4,SUCCESS,0
TR00003900,user_694,560b18f9@okaxis,device_172,iOS,17,BHIM,E-commerce,TATA Power,,9191.47,2025-07-03 00:19:56.492040,0,3,Location_2,1,136.07,0,0,SUCCESS,0
TR00003367,user_558,80f9e5a8@okicici,device_773,iOS,15,WhatsApp Pay,Bill Payment,Reliance Digital,,961.06,2025-08-26 11:12:56.492040,11,1,Location_2,1,48.25,0,10,SUCCESS,0
TR00009913,user_9118,v690@okaxis,device_6648,iOS,15,WhatsApp Pay,P2M,BigBasket,,14226.95,2025-08-06 12:24:56.492040,12,2,Location_62,9,15.29,16,23,SUCCESS,1
TR00002422,user_775,fca6d7ee@yesbank,device_960,Android,10,Paytm,Recharge,Flipkart,,399.0,2025-06-14 00:37:56.492040,0,5,Location_2,1,260.31,1,6,SUCCESS,0
TR00000711,user_321,a8bac21e@oksbi,device_102,iOS,17,Paytm,P2M,TATA Power,,6750.81,2025-07-15 19:40:56.492040,19,1,Location_5,1,164.41,0,2,SUCCESS,0
TR00004762,user_732,e1fdeeef@okhdfc,device_568,Android,14,Paytm,Recharge,Amazon,,399.0,2025-10-10 23:26:56.492040,23,4,Location_4,1,229.24,0,4,FAILURE,0
TR00002232,user_201,83dd9bea@yesbank,device_672,Android,11,WhatsApp Pay,E-commerce,Swiggy,,4183.64,2025-09-22 06:45:56.492040,6,0,Location_2,1,217.0,0,10,SUCCESS,0
TR00007323,user_245,74fde9dd@oksbi,device_149,iOS,17,Google Pay,E-commerce,BigBasket,,5677.22,2025-08-28 09:15:56.492040,9,3,Location_1,1,101.28,3,8,SUCCESS,0
TR00002445,user_74,2ce05f5c@okicici,device_63,iOS,16,PhonePe,P2P,,a5fecb22@okicici,2149.03,2025-05-17 19:34:56.492040,19,5,Location_3,1,189.05,0,0,SUCCESS,0
TR00001716,user_140,61d7267f@yesbank,device_737,iOS,15,BHIM,P2M,Myntra,,8201.07,2025-09-21 22:27:56.492040,22,6,Location_3,1,144.93,0,4,SUCCESS,0
TR00004782,user_347,342aeae6@okaxis,device_704,iOS,17,Amazon Pay,E-commerce,Movie Tickets,,3844.19,2025-05-08 16:23:56.492040,16,3,Location_1,3,173.35,1,5,SUCCESS,0
TR00002338,user_333,cbd88a02@okicici,device_841,Android,14,Paytm,E-commerce,Flipkart,,5717.98,2025-06-28 02:26:56.492040,2,5,Location_4,2,141.16,1,4,SUCCESS,0
TR00002556,user_113,4f008ca6@oksbi,device_770,Android,12,Paytm,E-commerce,Jio,,1046.13,2025-08-28 19:05:56.492040,19,3,Location_3,1,170.0,1,1,SUCCESS,0
TR00000982,user_742,7fd9ba3e@okaxis,device_102,Android,14,Google Pay,Recharge,Movie Tickets,,199.0,2025-09-10 01:04:56.492040,1,2,Location_5,1,115.04,0,7,SUCCESS,0
TR00005276,user_782,2e311e3b@yesbank,device_902,Android,14,PhonePe,P2M,BSES,,6313.6,2025-09-01 22:19:56.492040,22,0,Location_2,1,286.71,3,9,SUCCESS,0
TR00005137,user_247,0e8afc28@okaxis,device_71,iOS,15,BHIM,P2P,,24d9d3e1@okaxis,3556.5,2025-09-11 00:00:56.492040,0,3,Location_2,1,57.49,2,12,FAILURE,0
TR00003623,user_581,6115a60b@yesbank,device_216,iOS,16,Amazon Pay,Recharge,Myntra,,249.0,2025-04-26 11:29:56.492040,11,5,Location_1,1,89.8,2,9,SUCCESS,0
TR00002043,user_600,3d05ea6c@okhdfc,device_50,iOS,17,Google Pay,Bill Payment,BSES,,585.13,2025-08-15 00:19:56.492040,0,4,Location_5,1,41.7,1,6,SUCCESS,0
TR00001183,user_115,12773ff4@okaxis,device_876,Android,11,PhonePe,Recharge,Movie Tickets,,249.0,2025-07-24 20:46:56.492040,20,3,Location_2,1,190.75,2,9,SUCCESS,0
TR00003323,user_358,6061084d@yesbank,device_835,Android,11,PhonePe,P2M,Swiggy,,9337.94,2025-06-20 20:53:56.492040,20,4,Location_4,1,104.61,2,7,SUCCESS,0
TR00007792,user_580,89543e61@okicici,device_566,iOS,17,PhonePe,E-commerce,Zomato,,8505.98,2025-07-23 14:14:56.492040,14,2,Location_4,1,222.04,0,1,SUCCESS,0
TR00002592,user_344,fa122829@okhdfc,device_818,iOS,15,Amazon Pay,E-commerce,TATA Power,,3976.75,2025-04-26 22:38:56.492040,22,5,Location_5,1,65.87,1,3,SUCCESS,0
TR00001164,user_604,39d8a5b6@okaxis,device_50,Android,12,Google Pay,E-commerce,Movie Tickets,,5870.35,2025-08-24 21:39:56.492040,21,6,Location_2,1,182.45,3,8,SUCCESS,0
TR00001638,user_763,ba815e4e@oksbi,device_115,iOS,16,Google Pay,P2P,,1b7fdae6@okaxis,3894.18,2025-07-01 15:45:56.492040,15,1,Location_5,1,236.57,0,10,SUCCESS,0
TR00003731,user_402,8e3f88bf@yesbank,device_195,Android,13,Paytm,P2M,Reliance Digital,,8830.22,2025-10-16 10:49:56.492040,10,3,Location_2,1,155.8,0,1,SUCCESS,0
TR00002389,user_156,4395f660@oksbi,device_571,iOS,15,WhatsApp Pay,Recharge,Jio,,299.0,2025-08-23 14:02:56.492040,14,5,Location_3,1,240.17,3,10,SUCCESS,0
TR00002783,user_182,985172a2@okhdfc,device_115,Android,14,BHIM,P2M,Myntra,,1736.2,2025-06-29 06:53:56.492040,6,6,Location_17,3,136.17,3,11,SUCCESS,0
TR00009465,user_6378,i951@oksbi,device_4736,iOS,17,Google Pay,Recharge,TATA Power,,18327.14,2025-07-13 04:31:56.492040,4,6,Location_46,9,28.12,12,21,SUCCESS,1
TR00006375,user_458,9d2f5fd6@okhdfc,device_33,iOS,16,Paytm,E-commerce,Myntra,,7169.75,2025-07-10 07:20:56.492040,7,3,Location_1,2,176.1,1,11,SUCCESS,0
TR00002536,user_632,dcd352b5@yesbank,device_466,iOS,17,Paytm,Bill Payment,TATA Power,,2151.14,2025-05-24 13:45:56.492040,13,5,Location_5,1,234.82,1,9,SUCCESS,0
TR00005903,user_631,c4b5f78d@okaxis,device_74,iOS,15,Google Pay,Recharge,BigBasket,,299.0,2025-07-26 21:21:56.492040,21,5,Location_4,1,231.98,2,7,SUCCESS,0
TR00003938,user_506,3cd079eb@oksbi,device_425,iOS,15,Amazon Pay,E-commerce,BSES,,5884.21,2025-06-05 06:43:56.492040,6,3,Location_4,1,228.5,1,3,FAILURE,0
TR00005261,user_588,b40b7b8d@okaxis,device_477,Android,12,Paytm,Recharge,Airtel,,699.0,2025-05-11 22:52:56.492040,22,6,Location_2,1,100.75,1,11,SUCCESS,0
TR00002838,user_86,7d8cac73@okaxis,device_828,iOS,15,Google Pay,E-commerce,Swiggy,,9953.13,2025-06-15 06:50:56.492040,6,6,Location_4,1,155.2,1,1,SUCCESS,0
TR00006222,user_638,aa370cf7@okicici,device_413,iOS,16,Amazon Pay,P2P,,6c067422@okicici,3095.22,2025-05-31 09:08:56.492040,9,5,Location_5,1,133.39,1,4,SUCCESS,0
TR00005763,user_759,920521f2@oksbi,device_397,Android,14,Amazon Pay,Bill Payment,Flipkart,,1501.9,2025-08-07 23:58:56.492040,23,3,Location_1,1,112.36,2,9,SUCCESS,0
TR00009827,user_2674,s557@yesbank,device_6512,Android,12,BHIM,Bill Payment,Airtel,,5.54,2025-08-28 02:54:56.492040,2,3,Location_21,5,11.51,0,4,SUCCESS,1
TR00008802,user_2061,h850@okhdfc,device_2883,Android,10,WhatsApp Pay,Bill Payment,Jio,,2.86,2025-08-14 00:49:56.492040,0,3,Location_87,1,8.15,10,15,FAILURE,1
TR00004795,user_611,9e8510de@oksbi,device_993,iOS,16,WhatsApp Pay,P2M,Amazon,,2296.3,2025-05-05 21:04:56.492040,21,0,Location_1,1,197.01,1,9,SUCCESS,0
TR00001979,user_483,6fb963aa@okaxis,device_22,Android,14,BHIM,E-commerce,BSES,,8166.76,2025-06-09 06:42:56.492040,6,0,Location_1,1,217.43,3,3,SUCCESS,0
TR00009205,user_3206,l583@okhdfc,device_2592,Android,11,PhonePe,Bill Payment,BSES,,5.72,2025-09-30 01:11:56.492040,1,1,Location_30,4,8.63,1,5,SUCCESS,1
TR00008345,user_9312,k710@okaxis,device_6842,iOS,15,PhonePe,Recharge,Reliance Digital,,14640.8,2025-06-24 22:18:56.492040,22,1,Location_87,1,8.0,2,5,SUCCESS,1
TR00009648,user_4748,o275@okaxis,device_5002,iOS,17,Amazon Pay,P2P,,p378@okhdfc,2.17,2025-07-13 22:21:56.492040,22,6,Location_56,1,25.07,2,10,SUCCESS,1
TR00007474,user_634,65e75a98@okicici,device_591,Android,14,BHIM,P2P,,f3b8cc52@oksbi,1757.26,2025-05-22 22:33:56.492040,22,3,Location_4,1,106.43,0,0,SUCCESS,0
TR00007458,user_447,f05840f7@okicici,device_802,Android,10,BHIM,P2M,Zomato,,3290.99,2025-04-27 10:52:56.492040,10,6,Location_18,1,44.38,0,3,SUCCESS,0
TR00004376,user_541,c0035803@yesbank,device_164,Android,13,Google Pay,P2P,,7830a71e@okicici,3220.52,2025-08-05 16:04:56.492040,16,1,Location_5,1,86.56,3,7,SUCCESS,0
TR00001787,user_324,ec1e625d@okhdfc,device_221,Android,12,WhatsApp Pay,P2P,,e50ef17a@okhdfc,4515.04,2025-07-31 01:42:56.492040,1,3,Location_4,1,170.91,2,3,SUCCESS,0
TR00007752,user_313,2094574b@okhdfc,device_985,iOS,17,Amazon Pay,Bill Payment,Zomato,,2354.67,2025-08-25 10:34:56.492040,10,0,Location_1,1,35.29,2,8,SUCCESS,0
TR00002332,user_25,4449f8fb@yesbank,device_395,Android,14,Google Pay,E-commerce,Jio,,1418.2,2025-09-14 01:46:56.492040,1,6,Location_4,1,100.71,2,3,SUCCESS,0
TR00001143,user_737,fe77823c@oksbi,device_4,Android,14,Amazon Pay,P2M,Jio,,3574.61,2025-05-10 03:06:56.492040,3,5,Location_4,1,287.15,1,10,SUCCESS,0
TR00002709,user_307,c7f712d1@yesbank,device_218,iOS,15,PhonePe,Recharge,Swiggy,,349.0,2025-06-15 04:58:56.492040,4,6,Location_4,1,58.38,1,1,SUCCESS,0
TR00004245,user_31,ca131c45@yesbank,device_524,iOS,17,WhatsApp Pay,Recharge,Reliance Digital,,399.0,2025-07-21 05:41:56.492040,5,0,Location_5,1,193.6,1,1,SUCCESS,0
TR00002146,user_248,d530e112@yesbank,device_199,iOS,16,PhonePe,P2P,,ad149012@okhdfc,4315.7,2025-10-07 11:00:56.492040,11,1,Location_3,1,258.82,1,7,SUCCESS,0
TR00006488,user_252,7afc11b7@okicici,device_847,Android,13,Amazon Pay,P2M,Swiggy,,3128.89,2025-06-05 23:46:56.492040,23,3,Location_4,1,55.04,0,9,SUCCESS,0
TR00002836,user_401,a2edf563@okhdfc,device_224,iOS,16,Paytm,Recharge,Amazon,,349.0,2025-05-04 11:53:56.492040,11,6,Location_1,1,289.44,2,9,SUCCESS,0
TR00006312,user_697,3ef1192a@oksbi,device_838,Android,10,Paytm,Bill Payment,Zomato,,2167.23,2025-06-30 09:02:56.492040,9,0,Location_1,1,286.18,1,11,SUCCESS,0
TR00004530,user_794,2a4c786e@okaxis,device_531,Android,11,Paytm,E-commerce,BigBasket,,8180.08,2025-09-14 21:22:56.492040,21,6,Location_18,1,84.86,2,5,SUCCESS,0
TR00009620,user_5876,s515@oksbi,device_12,iOS,15,Amazon Pay,P2M,TATA Power,,14785.25,2025-10-04 03:00:56.492040,3,5,Location_41,10,18.54,3,8,SUCCESS,1
TR00009573,user_4294,b446@okaxis,device_6133,Android,11,Amazon Pay,Recharge,Flipkart,,32384.98,2025-05-07 22:43:56.492040,22,2,Location_93,8,178.1,1,1,SUCCESS,1
TR00008677,user_4196,l413@okicici,device_3461,Android,12,Paytm,P2M,Airtel,,1.5,2025-09-09 22:02:56.492040,22,1,Location_48,1,18.57,8,8,FAILURE,1
TR00004770,user_364,50871655@okhdfc,device_520,Android,11,Google Pay,E-commerce,Myntra,,6640.09,2025-06-25 14:34:56.492040,14,2,Location_3,1,275.23,0,7,SUCCESS,0
TR00003976,user_108,d30b9c9d@okaxis,device_768,iOS,15,Paytm,Recharge,Movie Tickets,,399.0,2025-08-08 13:14:56.492040,13,4,Location_3,1,121.89,0,8,SUCCESS,0
TR00002229,user_6,1ab162d0@yesbank,device_958,Android,13,Amazon Pay,Recharge,Amazon,,199.0,2025-07-30 09:58:56.492040,9,2,Location_1,1,188.37,2,4,SUCCESS,0
TR00000364,user_411,4070c04c@okhdfc,device_561,iOS,15,Amazon Pay,Bill Payment,Movie Tickets,,1391.57,2025-10-04 09:10:56.492040,9,5,Location_2,1,206.02,0,5,SUCCESS,0
TR00007338,user_732,e1fdeeef@yesbank,device_696,iOS,16,Paytm,E-commerce,Movie Tickets,,5876.61,2025-07-25 15:51:56.492040,15,4,Location_1,1,269.61,0,2,SUCCESS,0
TR00004540,user_693,4cd03e08@okaxis,device_988,iOS,15,BHIM,Bill Payment,Myntra,,1723.97,2025-07-31 12:14:56.492040,12,3,Location_3,1,222.27,0,8,SUCCESS,0
TR00007071,user_616,32d40c0b@okaxis,device_851,Android,14,WhatsApp Pay,E-commerce,Reliance Digital,,9084.94,2025-05-31 02:21:56.492040,2,5,Location_5,1,277.5,3,5,SUCCESS,0
TR00003611,user_770,bd123275@yesbank,device_289,Android,14,Google Pay,Bill Payment,TATA Power,,663.33,2025-10-05 09:34:56.492040,9,6,Location_17,1,145.99,0,7,SUCCESS,0
TR00009799,user_5275,k635@oksbi,device_1694,iOS,16,Paytm,Recharge,Airtel,,16715.97,2025-10-11 04:05:56.492040,4,5,Location_55,1,29.91,0,4,FAILURE,1
TR00003506,user_146,e7322524@oksbi,device_956,Android,13,Amazon Pay,P2P,,f34b33c5@okicici,891.22,2025-05-29 11:10:56.492040,11,3,Location_3,1,297.51,1,4,SUCCESS,0
TR00005185,user_427,fe1d320c@okaxis,device_284,Android,10,PhonePe,P2P,,df8dedc7@okicici,2354.22,2025-08-08 00:29:56.492040,0,4,Location_3,1,226.37,1,7,SUCCESS,0
TR00003114,user_546,41128bdf@okhdfc,device_904,iOS,17,Amazon Pay,P2M,TATA Power,,3940.05,2025-07-13 11:04:56.492040,11,6,Location_5,1,212.08,0,7,SUCCESS,0
TR00001933,user_4,bb640eb8@okaxis,device_19,Android,12,Google Pay,Bill Payment,BSES,,2977.68,2025-09-17 14:15:56.492040,14,2,Location_4,1,97.55,0,4,SUCCESS,0
TR00006719,user_488,50833b69@oksbi,device_413,iOS,15,WhatsApp Pay,P2P,,e9d29688@okaxis,2426.04,2025-07-25 20:34:56.492040,20,4,Location_2,1,209.39,1,9,SUCCESS,0
TR00009343,user_697,w129@okaxis,device_9227,iOS,15,Google Pay,P2M,Jio,,28250.08,2025-05-23 19:34:56.492040,19,4,Location_85,4,18.12,3,8,SUCCESS,1
TR00005707,user_285,50f233af@okaxis,device_981,iOS,15,Paytm,E-commerce,Jio,,1463.01,2025-06-22 22:57:56.492040,22,6,Location_2,1,154.99,3,8,SUCCESS,0
TR00007690,user_352,3801b72b@okaxis,device_114,iOS,16,Google Pay,Bill Payment,Swiggy,,601.05,2025-07-27 12:15:56.492040,12,6,Location_3,1,296.99,2,5,SUCCESS,0
TR00004698,user_759,920521f2@okaxis,device_616,iOS,16,BHIM,Bill Payment,Zomato,,2142.11,2025-06-13 00:26:56.492040,0,4,Location_3,1,266.27,0,6,SUCCESS,0
TR00007104,user_684,e3a03ea4@okhdfc,device_460,Android,10,Paytm,Bill Payment,TATA Power,,603.14,2025-09-13 05:34:56.492040,5,5,Location_5,1,156.01,2,9,SUCCESS,0
TR00006192,user_303,0f1e9601@okhdfc,device_323,iOS,15,BHIM,E-commerce,Jio,,2988.56,2025-07-20 19:44:56.492040,19,6,Location_3,1,116.64,1,4,SUCCESS,0
TR00007311,user_373,228f53a2@okhdfc,device_216,iOS,16,Google Pay,Bill Payment,Amazon,,590.16,2025-10-08 02:32:56.492040,2,2,Location_5,1,293.49,2,2,SUCCESS,0
TR00001277,user_670,5e43f37f@oksbi,device_466,iOS,17,WhatsApp Pay,E-commerce,Flipkart,,6156.54,2025-06-29 17:23:56.492040,17,6,Location_4,1,126.53,2,12,SUCCESS,0
TR00004710,user_648,99549460@yesbank,device_13,Android,11,Paytm,E-commerce,Amazon,,7482.87,2025-09-01 10:48:56.492040,10,0,Location_2,1,67.3,2,2,SUCCESS,0
TR00005520,user_346,e5eb1411@okaxis,device_457,iOS,17,Amazon Pay,Recharge,Swiggy,,999.0,2025-07-15 11:32:56.492040,11,1,Location_5,1,78.75,0,4,SUCCESS,0
TR00006710,user_118,e6d7f5ad@okicici,device_426,Android,14,Amazon Pay,P2P,,89eada68@yesbank,671.47,2025-10-03 19:58:56.492040,19,4,Location_3,1,153.98,0,9,FAILURE,0
TR00000744,user_48,728a9375@okhdfc,device_654,Android,12,PhonePe,E-commerce,Airtel,,6253.22,2025-07-28 09:19:56.492040,9,0,Location_4,1,155.26,3,13,SUCCESS,0
TR00003546,user_347,342aeae6@oksbi,device_907,Android,14,WhatsApp Pay,P2M,Swiggy,,5167.44,2025-05-15 03:15:56.492040,3,3,Location_1,1,253.79,3,10,SUCCESS,0
TR00009762,user_6835,h471@oksbi,device_8136,Android,10,PhonePe,Recharge,Reliance Digital,,22356.05,2025-04-29 00:17:56.492040,0,1,Location_59,10,6.5,3,5,FAILURE,1
TR00006478,user_731,80f38111@oksbi,device_470,iOS,16,WhatsApp Pay,Recharge,Swiggy,,399.0,2025-07-31 22:06:56.492040,22,3,Location_5,1,53.15,3,6,SUCCESS,0
TR00009658,user_8121,o469@okhdfc,device_2263,iOS,17,BHIM,Bill Payment,Airtel,,29142.03,2025-08-20 22:36:56.492040,22,2,Location_26,1,14.81,11,14,SUCCESS,1
TR00005085,user_781,ff25daff@okhdfc,device_685,iOS,16,BHIM,E-commerce,Zomato,,6068.54,2025-07-20 20:11:56.492040,20,6,Location_1,1,65.43,3,8,SUCCESS,0
TR00006423,user_484,3b618acd@okaxis,device_39,iOS,17,Paytm,P2M,BigBasket,,9104.76,2025-05-03 00:48:56.492040,0,5,Location_4,1,199.43,3,10,SUCCESS,0
TR00003016,user_415,5eb89ccd@okicici,device_665,Android,11,PhonePe,Recharge,Zomato,,499.0,2025-04-26 00:44:56.492040,0,5,Location_2,1,37.34,2,11,SUCCESS,0
TR00003754,user_507,8b4115ab@okhdfc,device_598,iOS,16,Google Pay,Recharge,Swiggy,,349.0,2025-05-28 14:26:56.492040,14,2,Location_17,1,146.91,3,6,SUCCESS,0
TR00000615,user_380,a73f2f61@okicici,device_936,Android,12,BHIM,P2P,,fa5e04c3@okaxis,4891.29,2025-08-12 03:57:56.492040,3,1,Location_3,1,291.06,3,7,SUCCESS,0
TR00006966,user_651,042f837f@yesbank,device_139,Android,11,Google Pay,Bill Payment,Zomato,,1614.04,2025-06-07 15:03:56.492040,15,5,Location_5,1,140.64,2,2,FAILURE,0
TR00000705,user_645,f41e1837@okhdfc,device_700,Android,14,WhatsApp Pay,E-commerce,Flipkart,,7849.59,2025-08-16 08:30:56.492040,8,5,Location_2,1,154.29,2,6,SUCCESS,0
TR00008808,user_8503,p531@yesbank,device_1293,iOS,16,Google Pay,E-commerce,Amazon,,42010.79,2025-08-01 23:26:56.492040,23,4,Location_32,7,84.52,7,17,SUCCESS,1
TR00004016,user_680,d8bcaa6d@okaxis,device_201,Android,12,PhonePe,Bill Payment,Zomato,,2436.1,2025-06-10 03:50:56.492040,3,1,Location_2,1,192.77,3,11,SUCCESS,0
TR00008877,user_3132,c776@yesbank,device_1687,Android,13,Amazon Pay,P2P,,j753@okhdfc,11412.11,2025-07-13 06:42:56.492040,6,6,Location_66,4,214.84,0,1,SUCCESS,1
TR00005703,user_787,542f8d4d@okaxis,device_996,Android,13,BHIM,Recharge,Jio,,699.0,2025-07-24 18:54:56.492040,18,3,Location_2,1,34.68,3,7,SUCCESS,0
TR00002298,user_50,9624b6e6@okicici,device_442,iOS,15,Google Pay,Recharge,Flipkart,,399.0,2025-07-27 05:55:56.492040,5,6,Location_4,1,209.92,0,2,SUCCESS,0
TR00007930,user_278,c7fcb1ef@okhdfc,device_669,Android,11,PhonePe,E-commerce,Flipkart,,9011.4,2025-05-17 23:47:56.492040,23,5,Location_4,1,36.47,0,6,SUCCESS,0
TR00009951,user_6257,c286@oksbi,device_7934,Android,10,PhonePe,P2M,BigBasket,,43551.37,2025-07-22 20:52:56.492040,20,1,Location_70,1,6.57,1,1,SUCCESS,1
TR00003898,user_148,185dd59f@okicici,device_841,iOS,15,Amazon Pay,E-commerce,TATA Power,,6026.41,2025-10-13 07:23:56.492040,7,0,Location_3,3,106.68,2,6,SUCCESS,0
TR00000694,user_316,5ff6ee43@oksbi,device_772,Android,12,Google Pay,E-commerce,Amazon,,5661.81,2025-04-26 22:46:56.492040,22,5,Location_2,1,231.63,2,12,SUCCESS,0
TR00000019,user_508,2badbe50@okhdfc,device_186,iOS,17,BHIM,Recharge,Amazon,,499.0,2025-06-07 16:13:56.492040,16,5,Location_2,1,30.44,1,8,SUCCESS,0
TR00003652,user_315,aa91877d@yesbank,device_631,iOS,16,BHIM,P2M,BSES,,1142.95,2025-09-08 08:35:56.492040,8,0,Location_2,1,96.6,0,10,SUCCESS,0
TR00007156,user_182,985172a2@oksbi,device_979,Android,12,BHIM,Bill Payment,BigBasket,,2715.65,2025-05-09 10:52:56.492040,10,4,Location_5,1,105.42,2,8,SUCCESS,0
TR00006226,user_601,74ab6f1a@okicici,device_638,iOS,15,WhatsApp Pay,Recharge,Swiggy,,199.0,2025-07-07 22:34:56.492040,22,0,Location_4,2,218.28,0,10,SUCCESS,0
TR00001552,user_723,cf9ac810@yesbank,device_740,iOS,16,Amazon Pay,P2M,Airtel,,4764.34,2025-06-05 09:28:56.492040,9,3,Location_4,1,179.31,3,11,SUCCESS,0
TR00002569,user_11,b7843d8a@okicici,device_219,iOS,16,WhatsApp Pay,E-commerce,Amazon,,1417.16,2025-04-22 09:26:56.492040,9,1,Location_5,1,123.15,0,9,SUCCESS,0
TR00004086,user_461,6988fa25@okaxis,device_471,iOS,15,Amazon Pay,Bill Payment,Swiggy,,1067.77,2025-06-26 19:15:56.492040,19,3,Location_1,1,240.58,3,9,SUCCESS,0
TR00001518,user_579,5d43ed73@oksbi,device_596,iOS,17,Google Pay,Bill Payment,BigBasket,,713.68,2025-05-07 04:09:56.492040,4,2,Location_4,1,119.17,3,3,SUCCESS,0
TR00002124,user_445,63c76398@oksbi,device_151,iOS,16,PhonePe,Recharge,Zomato,,249.0,2025-06-01 13:22:56.492040,13,6,Location_4,1,257.3,1,7,SUCCESS,0
TR00007562,user_157,cf8e90c4@okicici,device_849,Android,11,Amazon Pay,E-commerce,BigBasket,,8812.73,2025-07-14 15:31:56.492040,15,0,Location_1,2,202.39,0,8,SUCCESS,0
TR00001592,user_268,e7c66814@yesbank,device_570,Android,10,Amazon Pay,Bill Payment,Reliance Digital,,2461.41,2025-07-08 19:21:56.492040,19,1,Location_2,1,233.95,3,6,SUCCESS,0
TR00005890,user_279,93607432@yesbank,device_53,iOS,17,BHIM,Recharge,Myntra,,999.0,2025-07-29 00:20:56.492040,0,1,Location_5,1,279.82,3,6,SUCCESS,0
TR00000196,user_146,e7322524@okicici,device_263,iOS,16,WhatsApp Pay,E-commerce,TATA Power,,7229.7,2025-10-05 05:53:56.492040,5,6,Location_5,1,50.79,1,11,SUCCESS,0
TR00009548,user_37,r550@okaxis,device_8602,Android,11,PhonePe,P2P,,t201@oksbi,21156.58,2025-10-01 23:50:56.492040,23,2,Location_76,3,21.98,2,6,SUCCESS,1
TR00005480,user_715,59c71cee@okicici,device_640,iOS,15,WhatsApp Pay,E-commerce,Movie Tickets,,4887.47,2025-09-15 20:07:56.492040,20,0,Location_4,1,125.82,0,4,SUCCESS,0
TR00005632,user_276,f1851e24@okaxis,device_61,iOS,15,Amazon Pay,P2M,Flipkart,,9216.44,2025-08-24 17:34:56.492040,17,6,Location_5,1,84.63,3,8,SUCCESS,0
TR00009968,user_7405,u592@oksbi,device_5507,iOS,15,Google Pay,E-commerce,Jio,,8.06,2025-06-07 02:50:56.492040,2,5,Location_50,1,285.38,12,18,SUCCESS,1
TR00002330,user_450,0a0ef91b@yesbank,device_368,iOS,15,Google Pay,P2M,Flipkart,,8872.71,2025-05-03 03:39:56.492040,3,5,Location_3,1,59.45,0,5,SUCCESS,0
TR00000373,user_18,c98ffe8e@yesbank,device_651,Android,13,Paytm,E-commerce,Flipkart,,9883.56,2025-08-25 09:14:56.492040,9,0,Location_1,1,193.5,0,4,SUCCESS,0
TR00000538,user_326,6e427c7d@okicici,device_651,Android,11,PhonePe,P2M,Amazon,,2060.03,2025-05-27 22:47:56.492040,22,1,Location_2,2,206.51,2,5,SUCCESS,0
TR00006967,user_232,e6aa1ff3@oksbi,device_203,Android,12,Google Pay,Bill Payment,BigBasket,,1679.71,2025-04-26 00:05:56.492040,0,5,Location_2,1,123.38,3,3,SUCCESS,0
TR00001390,user_205,b6d4fbe9@oksbi,device_880,Android,10,Google Pay,Recharge,BigBasket,,199.0,2025-07-25 16:36:56.492040,16,4,Location_5,1,174.94,2,6,FAILURE,0
TR00003275,user_291,a6d3233b@okaxis,device_17,Android,11,PhonePe,Bill Payment,BigBasket,,619.09,2025-07-23 06:34:56.492040,6,2,Location_4,1,181.66,0,4,SUCCESS,0
TR00002003,user_622,8b1a5a06@okicici,device_662,iOS,17,BHIM,Bill Payment,BSES,,2842.37,2025-08-17 01:08:56.492040,1,6,Location_3,1,82.84,3,12,SUCCESS,0
TR00001717,user_682,090c1477@okaxis,device_322,iOS,15,BHIM,E-commerce,Flipkart,,3435.34,2025-06-19 14:42:56.492040,14,3,Location_5,1,183.35,2,8,SUCCESS,0
TR00009110,user_98,o673@okicici,device_5879,iOS,17,Amazon Pay,P2P,,s989@okaxis,7.74,2025-09-26 22:23:56.492040,22,4,Location_34,4,11.36,3,3,FAILURE,1
TR00008372,user_5890,f269@okhdfc,device_6480,iOS,16,BHIM,Recharge,Flipkart,,38900.41,2025-10-16 19:43:56.492040,19,3,Location_37,3,139.53,5,7,SUCCESS,1
TR00007144,user_266,894f53ba@okaxis,device_717,Android,10,Google Pay,E-commerce,BigBasket,,1035.85,2025-05-09 12:26:56.492040,12,4,Location_5,1,261.67,1,9,SUCCESS,0
TR00004228,user_544,9b5ee119@okhdfc,device_115,Android,10,PhonePe,E-commerce,BigBasket,,6660.48,2025-08-23 12:35:56.492040,12,5,Location_3,1,253.82,2,3,SUCCESS,0
